"","precinct","office","party_detailed","party_simplified","votes","county_name","county_fips","jurisdiction_name","candidate","year","stage","state","special","writein","date"
"539","Central-East-3","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"540","Central-East-3","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"541","Central-East-3","US PRESIDENT","WE THE PEOPLE","OTHER",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"542","Central-East-3","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"543","Central-East-3","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"544","Central-East-3","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"545","Central-East-3","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"546","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"547","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"548","Central-West-1","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",6,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"549","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"550","Central-West-1","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"551","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"552","Central-West-1","US PRESIDENT","REPUBLICAN","REPUBLICAN",386,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"553","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"554","Central-West-1","US PRESIDENT","DEMOCRAT","DEMOCRAT",418,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"555","Central-West-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"556","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"557","Central-West-1","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"558","Central-West-1","US PRESIDENT","WE THE PEOPLE","OTHER",10,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"559","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"560","Central-West-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"561","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"562","Central-West-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"563","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"564","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"565","Central-West-2","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",2,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"566","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"567","Central-West-2","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"568","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"569","Central-West-2","US PRESIDENT","REPUBLICAN","REPUBLICAN",176,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"570","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"571","Central-West-2","US PRESIDENT","DEMOCRAT","DEMOCRAT",161,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"572","Central-West-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"573","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"574","Central-West-2","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"575","Central-West-2","US PRESIDENT","WE THE PEOPLE","OTHER",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"576","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"577","Central-West-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"578","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"579","Central-West-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"580","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"581","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"582","South-Downtown-1","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"583","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"584","South-Downtown-1","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"585","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"586","South-Downtown-1","US PRESIDENT","REPUBLICAN","REPUBLICAN",313,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"587","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"588","South-Downtown-1","US PRESIDENT","DEMOCRAT","DEMOCRAT",387,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"589","South-Downtown-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"590","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"591","South-Downtown-1","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"592","South-Downtown-1","US PRESIDENT","WE THE PEOPLE","OTHER",10,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"593","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"594","South-Downtown-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"595","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"596","South-Downtown-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"597","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"598","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"599","South-Downtown-2","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",12,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"600","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"601","South-Downtown-2","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"602","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"603","South-Downtown-2","US PRESIDENT","REPUBLICAN","REPUBLICAN",541,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"604","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"605","South-Downtown-2","US PRESIDENT","DEMOCRAT","DEMOCRAT",351,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"606","South-Downtown-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"607","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"608","South-Downtown-2","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"609","South-Downtown-2","US PRESIDENT","WE THE PEOPLE","OTHER",9,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"610","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"611","South-Downtown-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"612","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"613","South-Downtown-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"614","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"615","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"616","Northeast-1","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"617","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"618","Northeast-1","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"619","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"620","Northeast-1","US PRESIDENT","REPUBLICAN","REPUBLICAN",259,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"621","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"622","Northeast-1","US PRESIDENT","DEMOCRAT","DEMOCRAT",233,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"623","Northeast-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"624","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"625","Northeast-1","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"626","Northeast-1","US PRESIDENT","WE THE PEOPLE","OTHER",6,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"627","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"628","Northeast-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"629","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"630","Northeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"631","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"632","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"633","Northeast-2","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",5,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"634","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"635","Northeast-2","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"636","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"637","Northeast-2","US PRESIDENT","REPUBLICAN","REPUBLICAN",337,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"638","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"639","Northeast-2","US PRESIDENT","DEMOCRAT","DEMOCRAT",223,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"640","Northeast-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"641","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"642","Northeast-2","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"643","Northeast-2","US PRESIDENT","WE THE PEOPLE","OTHER",12,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"644","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"645","Northeast-2","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"646","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"647","Northeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"648","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"649","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"650","Southeast-1","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"651","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"652","Southeast-1","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"653","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"654","Southeast-1","US PRESIDENT","REPUBLICAN","REPUBLICAN",283,"CEDAR COUNTY",18339,"CEDAR COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"655","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"656","Southeast-1","US PRESIDENT","DEMOCRAT","DEMOCRAT",215,"CEDAR COUNTY",18339,"CEDAR COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"657","Southeast-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"658","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"659","Southeast-1","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"CEDAR COUNTY",18339,"CEDAR COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"660","Southeast-1","US PRESIDENT","WE THE PEOPLE","OTHER",8,"CEDAR COUNTY",18339,"CEDAR COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"661","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"662","Southeast-1","US PRESIDENT","OTHER","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"663","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"664","Southeast-1","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"665","Southeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"666","Southeast-2","US PRESIDENT","INDEPENDENT","OTHER",0,"CEDAR COUNTY",18339,"CEDAR COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"667","Southeast-2","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",4,"CEDAR COUNTY",18339,"CEDAR COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
